slice_size,avg_time_s,peak_memory_mb
100000,0.010353846334813474,0.09552478790283203
250000,0.026361511001596227,0.23926162719726562
500000,0.05217890199855901,0.4802255630493164
750000,0.07750346066313796,0.7186193466186523
1000000,0.10359848499744355,0.9570856094360352
