slice_size,avg_time_s,peak_memory_mb
100000,0.0104636986652622,0.09552478790283203
250000,0.027085125334754896,0.23928451538085938
500000,0.05382732200087048,0.48024845123291016
750000,0.08058680733665824,0.7186670303344727
1000000,0.10678212399943732,0.9570856094360352
