pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,100000,0.44165701870369956,0.4345396249991609,0.4461272629996529,2.6989336013793945,75087,0.008564995368942618,375087,1,single-word
10,100000,0.5116598689026433,0.5054451799951494,0.520240614991053,3.370377540588379,94284,0.010436007869429886,394284,1,single-word
20,100000,0.5289063631993486,0.5231935610063374,0.5340239840006689,3.5132646560668945,99647,0.01155199424829334,399647,1,single-word
50,100000,0.2912982108988217,0.2664227880013641,0.3839355990057811,3.5226221084594727,99998,0.012122007319703698,399998,1,single-word
64,100000,0.33096209729992554,0.2727320569974836,0.4043843070103321,3.5226335525512695,99998,0.03058699076063931,399998,1,single-word
