slice_size,avg_time_s,peak_memory_mb
100000,0.010554227662699608,0.09552478790283203
250000,0.026639815667294897,0.23928451538085938
500000,0.05223526933211057,0.48020362854003906
750000,0.07843240600292727,0.7186670303344727
1000000,0.1046978140026719,0.9570407867431641
