slice_size,avg_time_s,peak_memory_mb
100000,0.010378304665209725,0.09552478790283203
250000,0.026365933668178815,0.23926162719726562
500000,0.052190587332006544,0.4802255630493164
750000,0.07737171699894436,0.7186670303344727
1000000,0.1033734806648378,0.9570856094360352
