pattern_length,n,time_seconds_mean,time_seconds_min,time_seconds_max,peak_memory_mb,matches_found,bitmask_time_ms,bit_operations,state_vectors,implementation
5,12880,0.05630176880076761,0.05511757700878661,0.0571172089985339,0.3449106216430664,9597,0.005160996806807816,48237,1,single-word
10,12880,0.06695870910480153,0.06494068600295577,0.0718632210046053,0.4323244094848633,12115,0.006030997610650957,50755,1,single-word
20,12880,0.06672378009970999,0.06609622199903242,0.0675049799901899,0.45114994049072266,12838,0.00825499591883272,51478,1,single-word
50,12880,0.06649278289696667,0.06555159299750812,0.06806015499751084,0.4521493911743164,12876,0.01798001176211983,51516,1,single-word
64,12880,0.05617588030145271,0.04044840199640021,0.06896016300015617,0.45218753814697266,12877,0.012759992387145758,51517,1,single-word
