slice_size,avg_time_s,peak_memory_mb
100000,0.010302179332938977,0.09552478790283203
250000,0.02696033233466248,0.23926162719726562
500000,0.052399899999727495,0.4802255630493164
750000,0.07875050933216698,0.7186670303344727
1000000,0.1035441543305448,0.9570178985595703
